Latitude,Longitude,Genus_Species,genus,species,Family,Cover_Class,Number,Observation,Observation #
"35° 14' 7.667""","-115° 48' 10.825""",NA,Echinocereus,engelmannii,Cactaceae,Rock,5,NA,"MJV3-15-BIO-VT-2,1-10I"
"35° 14' 7.667""","-115° 48' 10.825""",NA,Ferocactus,cylindraceus,Cactaceae,Rock,2,NA,"MJV3-15-BIO-VT-2,1-10I"
"35° 14' 7.667""","-115° 48' 10.825""",NA,Yucca,schidigera,Agavaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-10I"
"35° 14' 10.552""","-115° 47' 50.742""",NA,Lepidium,fremontii,Brassicaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10A"
"35° 14' 10.552""","-115° 47' 50.742""",NA,Baccharis,salicina,Asteraceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10A"
"35° 14' 10.551""","-115° 47' 50.584""",NA,Eriogonum,Inflatum,Polygonaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10B"
"35° 14' 10.551""","-115° 47' 50.584""",NA,Lycium,andersonii,Solanaceae,Rock,2,NA,"MJV3-15-BIO-VT-7,3-10B"
"35° 14' 10.551""","-115° 47' 50.584""",NA,Dasyochloa,pulchella,Poaceae,Rock,2,NA,"MJV3-15-BIO-VT-7,3-10B"
"35° 14' 10.551""","-115° 47' 50.584""",NA,Lycium,andersonii,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10B"
"35° 14' 10.517""","-115° 47' 50.466""",NA,Eriogonum,Inflatum,Polygonaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10C"
"35° 14' 10.517""","-115° 47' 50.466""",NA,Cylindropuntia,californica,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10C"
"35° 14' 10.517""","-115° 47' 50.466""",NA,Echinocereus,triglochidiatus,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10C"
"35° 14' 10.517""","-115° 47' 50.426""",NA,Baccharis,salicina,Asteraceae,Rock,2,NA,"MJV3-15-BIO-VT-7,3-10D"
"35° 14' 10.517""","-115° 47' 50.426""",NA,Cylindropuntia,acanthocarpa,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10D"
"35° 14' 10.517""","-115° 47' 50.426""",NA,Dasyochloa,pulchella,Poaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10D"
"35° 14' 10.449""","-115° 47' 50.150""",NA,Eriogonum,Inflatum,Polygonaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10E"
"35° 14' 10.537""","-115° 47' 49.239""",NA,Gilia,stellata,Polemoniaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10I"
"35° 14' 10.537""","-115° 47' 49.239""",NA,Lepidium,fremontii,Brassicaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-10I"
"35° 14' 10.537""","-115° 47' 49.239""",NA,Ephedra,viridis,Ephedraceae,Plant,1,NA,"MJV3-15-BIO-VT-7,3-10J"
"35° 14' 10.537""","-115° 47' 49.239""",NA,Cryptantha,angustifolia,Boraginaceae,Plant,6,NA,"MJV3-15-BIO-VT-7,3-10J"
"35° 14' 10.537""","-115° 47' 49.239""",NA,Lepidium,fremontii,Brassicaceae,Plant,1,NA,"MJV3-15-BIO-VT-7,3-10J"
"35° 14' 10.537""","-115° 47' 49.239""",NA,Lepidium,fremontii,Brassicaceae,Plant,1,NA,"MJV3-15-BIO-VT-7,3-10J"
"35° 14' 4.503""","-115° 48' 10.807""",NA,Larrea,tridentata,Zygopyllaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-1G"
"35° 14' 4.503""","-115° 48' 10.807""",NA,Eriophyllum,wallacei,Asteraceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-1G"
"35° 14' 4.499""","-115° 48' 10.750""",NA,Abronia,villosa,Nyctaginaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-1H"
"35° 14' 4.510""","-115° 48' 10.509""",NA,Larrea,tridentata,Zygopyllaceae,Gravel,1,NA,"MJV3-15-BIO-VT-2,1-1I"
"35° 14' 4.502""","-115° 48' 10.325""",NA,Larrea,tridentata,Zygopyllaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-1J"
"35° 14' 4.632""","-115° 48' 11.084""",NA,Eriogonum,Inflatum,Polygonaceae,Live Plant,2,NA,"MJV3-15-BIO-VT-2,1-2F"
"35° 14' 4.769""","-115° 48' 10.652""",NA,Ferocactus,cylindraceus,Cactaceae,Gravel,1,NA,"MJV3-15-BIO-VT-2,1-2H"
"35° 14' 4.852""","-115° 48' 10.325""",NA,Yucca,schidigera,Agavaceae,Litter,1,NA,"MJV3-15-BIO-VT-2,1-2J"
"35° 14' 5.050""","-115° 48' 10.660""",NA,Eriogonum,Inflatum,Polygonaceae,Gravel,4,NA,"MJV3-15-BIO-VT-2,1-3H"
"35° 14' 5.078""","-115° 48' 10.425""",NA,Ferocactus,cylindraceus,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-3I"
"35° 14' 5.096""","-115° 48' 10.181""",NA,Ferocactus,cylindraceus,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-3J"
"35° 14' 5.096""","-115° 48' 10.181""",NA,Lycium,andersonii,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-3J"
"35° 14' 6.270""","-115° 48' 11.282""",NA,Lycium,andersonii,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-7G"
"35° 14' 6.256""","-115° 48' 11.102""",NA,Lycium,andersonii,Solanaceae,Litter,1,NA,"MJV3-15-BIO-VT-2,1-7H"
"35° 14' 6.256""","-115° 48' 11.102""",NA,Sphaeralcea,ambigua,Malvaceae,Litter,1,NA,"MJV3-15-BIO-VT-2,1-7H"
"35° 14' 6.378""","-115° 48' 10.724""",NA,Eriogonum,Inflatum,Polygonaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-7J"
"35° 14' 6.702""","-115° 48' 11.531""",NA,Lycium,andersonii,Solanaceae,Plant,1,NA,"MJV3-15-BIO-VT-2,1-8F"
"35° 14' 6.702""","-115° 48' 11.531""",NA,Cryptantha,angustifolia,Boraginaceae,Plant,1,NA,"MJV3-15-BIO-VT-2,1-8F"
"35° 14' 6.695""","-115° 48' 11.369""",NA,Lycium,andersonii,Solanaceae,Gravel,1,NA,"MJV3-15-BIO-VT-2,1-8G"
"35° 14' 6.842""","-115° 48' 11.228""",NA,Lycium,andersonii,Solanaceae,Plant,2,NA,"MJV3-15-BIO-VT-2,1-9G"
"35° 14' 6.994""","-115° 48' 11.037""",NA,Lycium,andersonii,Solanaceae,Plant,1,NA,"MJV3-15-BIO-VT-2,1-9H"
"35° 14' 6.994""","-115° 48' 11.037""",NA,Echinocereus,engelmannii,Cactaceae,Gravel,1,NA,"MJV3-15-BIO-VT-2,1-9H"
"35° 14' 6.975""","-115° 48' 10.631""",NA,Yucca,schidigera,Agavaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-9J"
"35° 14' 6.975""","-115° 48' 10.631""",NA,Cylindropuntia,acanthocarpa,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-9J"
"35° 14' 7.501""","-115° 48' 11.599""",NA,Echinocereus,engelmannii,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-10D"
"35° 14' 7.501""","-115° 48' 11.599""",NA,Ephedra,viridis,Ephedraceae,Rock,1,NA,"MJV3-15-BIO-VT-2,1-10D"
"35° 14' 7.616""","-115° 48' 11.333""",NA,Lepidium,densiflorum,Brassicaceae,NA,1,NA,"MJV3-15-BIO-VT-2,1-10F"
"35° 14' 9.291""","-115° 48' 6.772""",NA,Cryptantha,angustifolia,Boraginaceae,Sand,1,NA,"MJV3-15-BIO-VT-3,2-5A"
"35° 14' 9.463""","-115° 48' 6.671""",NA,Lycium,andersonii,Solanaceae,Plant,1,NA,"MJV3-15-BIO-VT-3,2-5B"
"35° 14' 9.730""","-115° 48' 6.768""",NA,Larrea,tridentata,Zygophyllaceae,Plant,1,NA,"MJV3-15-BIO-VT-3,2-5C"
"35° 14' 8.761""","-115° 48' 6.322""",NA,Monoptilon,bellidiforme,Asteraceae,Gravel,1,NA,"MJV3-15-BIO-VT-3,2-6C"
"35° 14' 8.577""","-115° 48' 6.379""",NA,Ephedra,viridis,Ephedraceae,NA,1,NA,"MJV3-15-BIO-VT-3,2-6D"
"35° 14' 8.430""","-115° 48' 8.075""",NA,Ephedra,viridis,Ephedraceae,Rock,2,NA,"MJV3-15-BIO-VT-3,2-2C"
"35° 14' 8.884""","-115° 48' 7.747""",NA,Cryptantha,angustifolia,Boraginaceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-3A"
"35° 14' 8.963""","-115° 48' 7.736""",NA,Ephedra,viridis,Ephedraceae,Plant,1,NA,"MJV3-15-BIO-VT-3,2-3B"
"35° 14' 8.959""","-115° 48' 7.751""",NA,Lepidium,densiflorum,Brassicaceae,Boulder,1,NA,"MJV3-15-BIO-VT-3,2-3C"
"35° 14' 9.398""","-115° 48' 7.790""",NA,Ferocactus,cylindraceus,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-3D"
"35° 14' 9.398""","-115° 48' 7.790""",NA,Yucca,schidigera,Agavaceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-3D"
"35° 14' 9.398""","-115° 48' 7.790""",NA,Ephedra,viridis,Ephedraceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-3D"
"35° 14' 9.812""","-115° 48' 7.567""",NA,Cylindropuntia,bigelovii,Cactaceae,Sand,3,NA,"MJV3-15-BIO-VT-3,2-3F"
"35° 14' 9.917""","-115° 48' 7.473""",NA,Eriogonum,Inflatum,Polygonaceae,Rock,6,NA,"MJV3-15-BIO-VT-3,2-3G"
"35° 14' 10.172""","-115° 48' 7.510""",NA,Ephedra,viridis,Ephedraceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-3H"
"35° 14' 10.172""","-115° 48' 7.510""",NA,Sphaeralcea,ambigua,Cleomaceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-3H"
"35° 14' 10.316""","-115° 48' 7.531""",NA,Larrea,tridentata,Zygophyllaceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-3I"
"35° 14' 10.316""","-115° 48' 7.531""",NA,Eriogonum,Inflatum,Polygonaceae,Rock,4,NA,"MJV3-15-BIO-VT-3,2-3I"
"35° 14' 8.794""","-115° 48' 7.287""",NA,Ephedra,viridis,Ephedraceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-4B"
"35° 14' 8.794""","-115° 48' 7.287""",NA,Lepidium,densiflorum,Brassicaceae,Rock,20,NA,"MJV3-15-BIO-VT-3,2-4B"
"35° 14' 8.794""","-115° 48' 7.287""",NA,Yucca,schidigera,Agavaceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-4B"
"35° 14' 8.574""","-115° 48' 7.106""",NA,Ephedra,viridis,Ephedraceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-4C"
"35° 14' 8.171""","-115° 48' 7.045""",NA,Lepidium,densiflorum,Brassicaceae,Rock,1,NA,"MJV3-15-BIO-VT-3,2-4F"
"35° 14' 7.501""","-115° 48' 6.833""",NA,Ephedra,viridis,Ephedraceae,Plant,1,NA,"MJV3-15-BIO-VT-3,2-4I"
"35° 14' 13.557""","-115° 47' 50.493""",NA,Lycium,andersonii,Solanaceae,Sand,2,NA,"MJV3-15-BIO-VT-7,3-1A"
"35° 14' 13.488""","-115° 47' 50.111""",NA,Lycium,andersonii,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-1B"
"35° 14' 13.488""","-115° 47' 50.111""",NA,Ferocactus,cylindraceus,Cactaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-1B"
"35° 14' 13.319""","-115° 47' 50.805""",NA,Lycium,andersonii,Solanaceae,Sand,1,NA,"MJV3-15-BIO-VT-7,3-2A"
"35° 14' 13.484""","-115° 47' 52.631""",NA,Lepidium,densiflorum,Brassicaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-2F"
"35° 14' 12.999""","-115° 47' 50.132""",NA,Lycium,andersonii,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-3B"
"35° 14' 12.916""","-115° 47' 49.704""",NA,Lycium,andersonii,Solanaceae,Plant,1,NA,"MJV3-15-BIO-VT-7,3-3D"
"35° 14' 12.800""","-115° 47' 48.840""",NA,Lycium,andersonii,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-3H"
"35° 14' 12.372""","-115° 47' 50.370""",NA,Lycium,andersonii,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-4B"
"35° 14' 12.314""","-115° 47' 50.143""",NA,Lycium,andersonii,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-4C"
"35° 14' 12.314""","-115° 47' 50.143""",NA,Lepidium,densiflorum,Solanaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-4C"
"35° 14' 12.314""","-115° 47' 50.143""",NA,Cryptantha,angustifolia,Boraginaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-4C"
"35° 14' 12.293""","-115° 47' 49.862""",NA,Cryptantha,angustifolia,Boraginaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-4D"
"35° 14' 12.293""","-115° 47' 49.862""",NA,Lycium,andersonii,Solanaceae,Rock,3,NA,"MJV3-15-BIO-VT-7,3-4D"
"35° 14' 12.246""","-115° 47' 49.729""",NA,Baccharis,salicina,Asteraceae,Gravel,1,NA,"MJV3-15-BIO-VT-7,3-4E"
"35° 14' 12.217""","-115° 47' 49.686""",NA,Baccharis,salicina,Asteraceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-4F"
"35° 14' 12.253""","-115° 47' 49.229""",NA,Lycium,andersonii,Solanaceae,Gravel,2,NA,"MJV3-15-BIO-VT-7,3-4G"
"35° 14' 12.066""","-115° 47' 50.708""",NA,Sphaeralcea,ambigua,Cleomaceae,Rock,2,NA,"MJV3-15-BIO-VT-7,3-5A"
"35° 14' 12.426""","-115° 47' 51.623""",NA,Larrea,tridentata,Zygophyllaceae,Rock,1,NA,"MJV3-15-BIO-VT-7,3-5F"
"35° 14' 12.476""","-115° 47' 52.451""",NA,Monoptilon,bellidiforme,Asteraceae,Rock,2,NA,"MJV3-15-BIO-VT-7,3-5I"
"35° 14' 8.884""","-115° 48' 12.290""",NA,Eriogonum,fasciculatum,Polygonaceae,Live Plant,2,NA,"MJV4-15-BIO-VT-2,2-2A"
"35° 14' 8.884""","-115° 48' 12.290""",NA,Lycium,andersonii,Polygonaceae,Live Plant,2,NA,"MJV4-15-BIO-VT-2,2-2A"
"35° 14' 8.974""","-115° 48' 12.262""",NA,Monoptilon,bellioides,Asteraceae,Rock/gravel,2,NA,"MJV4-15-BIO-VT-2,2-2B"
"35° 14' 8.963""","-115° 48' 12.146""",NA,Eriogonum,Inflatum,Polygonaceae,Gravel,3,NA,"MJV4-15-BIO-VT-2,2-2C"
"35° 14' 9.074""","-115° 48' 12.287""",NA,Monoptilon,bellioides,Asteraceae,Rock,2,NA,"MJV4-15-BIO-VT-2,2-2D"
"35° 14' 9.074""","-115° 48' 12.287""",NA,Lepidium,densiflorum,Brassicaceae,Rock,1,NA,"MJV4-15-BIO-VT-2,2-2D"
"35° 14' 9.074""","-115° 48' 12.287""",NA,Eriogonum,Inflatum,Polygonaceae,Rock,5,NA,"MJV4-15-BIO-VT-2,2-2D"
"35° 14' 9.074""","-115° 48' 12.287""",NA,Sphaeralcea,ambigua,Cleomaceae,Rock,1,NA,"MJV4-15-BIO-VT-2,2-2D"
"35° 14' 9.074""","-115° 48' 12.287""",NA,Gilia,stellata,Polemoniaceae,Rock,2,NA,"MJV4-15-BIO-VT-2,2-2D"
"35° 14' 8.931""","-115° 48' 11.949""",NA,Sphaeralcea,ambigua,Malvaceae,Rock,2,NA,"MJV4-15-BIO-VT-2,2-4D"
"35° 14' 8.931""","-115° 48' 11.981""",NA,Eriogonum,fasciculatum,Polygonaceae,Rock,1,NA,"MJV4-15-BIO-VT-2,2-4C"
"35° 14' 8.376""","-115° 48' 12.089""",NA,Echinocereus,engelmannii,Cactaceae,Rock,1,NA,"MJV4-15-BIO-VT-2,2-4B"
"35° 14' 8.376""","-115° 48' 12.089""",NA,Sphaeralcea,ambigua,Malvaceae,Rock,2,NA,"MJV4-15-BIO-VT-2,2-4B"
"35° 14' 8.499""","-115° 48' 11.923""",NA,Echinocactus,polycephalus,Cactaceae,Live Plant,1,NA,"MJV4-15-BIO-VT-2,2-4A"
"35° 14' 9.438""","-115° 48' 11.430""",NA,Sphaeralcea,ambigua,Malvaceae,Rock/gravel,3,NA,"MJV4-15-BIO-VT-2,2-2E"
"35° 14' 9.438""","-115° 48' 11.430""",NA,Eriogonum,Inflatum,Polygonaceae,Rock/gravel,6,NA,"MJV4-15-BIO-VT-2,2-2E"
"35° 14' 9.438""","-115° 48' 11.430""",NA,Lepidium,densiflorum,Brassicaceae,Rock/gravel,2,NA,"MJV4-15-BIO-VT-2,2-2E"
"35° 14' 9.795""","-115° 48' 11.553""",NA,Yucca,schidigera,Agavaceae,Live Plant,3,NA,"MJV4-15-BIO-VT-2,2-2F"
"35° 14' 9.795""","-115° 48' 11.553""",NA,Ferocactus,cylindraceus,Cactaceae,Live Plant,1,NA,"MJV4-15-BIO-VT-2,2-2F"
"35° 14' 9.795""","-115° 48' 11.553""",NA,Sphaeralcea,ambigua,Malvaceae,Live Plant,1,NA,"MJV4-15-BIO-VT-2,2-2F"
"35° 14' 9.795""","-115° 48' 11.553""",NA,Eriogonum,Inflatum,Polygonaceae,Live Plant,2,NA,"MJV4-15-BIO-VT-2,2-2F"
"35° 14' 9.795""","-115° 48' 11.553""",NA,Pectocarya,penicillata,Boraginaceae,Live Plant,1,NA,"MJV4-15-BIO-VT-2,2-2F"
"35° 14' 9.795""","-115° 48' 11.553""",NA,Cryptantha,angustifolia,Boraginaceae,Gravel,1,NA,"MJV4-15-BIO-VT-2,2-2G"
"35° 14' 9.795""","-115° 48' 11.553""",NA,Cylindropuntia,californica,Cactaceae,Gravel,1,NA,"MJV4-15-BIO-VT-2,2-2G"
"35° 14' 9.795""","-115° 48' 11.553""",NA,Baccharis,salicina,Asteraceae,Rock,1,NA,"MJV4-15-BIO-VT-2,2-2H"
"35° 14' 10.205""","-115° 48' 10.534""",NA,Sphaeralcea,ambigua,Malvaceae,Rock,2,NA,"MJV4-15-BIO-VT-2,2-2I"
"35° 14' 10.327""","-115° 48' 10.797""",NA,Baccharis,salicina,Asteraceae,Gravel,4,NA,"MJV4-15-BIO-VT-2,2-2J"
"35° 14' 8.995""","-115° 48' 11.571""",NA,Eriogonum,fasciculatum,Polygonaceae,Rock,2,NA,"MJV4-15-BIO-VT-2,2-4E"
"35° 14' 9.103""","-115° 48' 11.319""",NA,Eriogonum,fasciculatum,Polygonaceae,Gravel/sand,1,NA,"MJV4-15-BIO-VT-2,2-4F"
"35° 14' 9.103""","-115° 48' 11.319""",NA,Plagiobothrys,jonesii,Boraginaceae,Gravel/sand,1,NA,"MJV4-15-BIO-VT-2,2-4F"
"35° 14' 9.103""","-115° 48' 11.319""",NA,Sphaeralcea,ambigua,Malvaceae,Gravel/sand,1,NA,"MJV4-15-BIO-VT-2,2-4F"
"35° 14' 9.445""","-115° 48' 10.865""",NA,Sphaeralcea,ambigua,Malvaceae,Rock,1,NA,"MJV4-15-BIO-VT-2,2-4G"
"35° 14' 9.445""","-115° 48' 10.865""",NA,Pectocarya,penicillata,Boraginaceae,Rock,4,NA,"MJV4-15-BIO-VT-2,2-4G"
"35° 14' 9.460""","-115° 48' 10.577""",NA,Scutellaria,mexicana,Lamiaceae,Rock,1,NA,"MJV4-15-BIO-VT-2,2-4H"
"35° 14' 9.460""","-115° 48' 10.577""",NA,Mammillaria,tetrancistra,Cactaceae,Rock,1,NA,"MJV4-15-BIO-VT-2,2-4H"
"35° 14' 9.460""","-115° 48' 10.577""",NA,Eriogonum,Inflatum,Polygonaceae,Rock,2,NA,"MJV4-15-BIO-VT-2,2-4H"
"35° 14' 19.162""","-115° 47' 55.568""",NA,Larrea,tridentata,Zygophyllaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-2A"
"35° 14' 19.162""","-115° 47' 55.568""",NA,Plagiobothrys,jonesii,Boraginaceae,Gravel,2,NA,"MJV4-15-BIO-VT-6,5-2A"
"35° 14' 19.162""","-115° 47' 55.568""",NA,Pectocarya,penicillata,Boraginaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-2A"
"35° 14' 19.266""","-115° 47' 55.410""",NA,Echinocereus,engelmannii,Cactaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-2B"
"35° 14' 19.266""","-115° 47' 55.410""",NA,Pectocarya,penicillata,Boraginaceae,Gravel,4,NA,"MJV4-15-BIO-VT-6,5-2B"
"35° 14' 19.266""","-115° 47' 55.410""",NA,Plagiobothrys,jonesii,Boraginaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-2B"
"35° 14' 19.334""","-115° 47' 55.270""",NA,Dasyochloa,pulchella,Poaceae,Live Plant,1,NA,"MJV4-15-BIO-VT-6,5-2C"
"35° 14' 19.461""","-115° 47' 55.071""",NA,Dasyochloa,pulchella,Poaceae,Live Plant,9,NA,"MJV4-15-BIO-VT-6,5-2D"
"35° 14' 19.461""","-115° 47' 55.071""",NA,Plagiobothrys,jonesii,Boraginaceae,Live Plant,7,NA,"MJV4-15-BIO-VT-6,5-2D"
"35° 14' 19.461""","-115° 47' 55.071""",NA,Pectocarya,penicillata,Boraginaceae,Live Plant,1,NA,"MJV4-15-BIO-VT-6,5-2D"
"35° 14' 19.532""","-115° 47' 55.122""",NA,Yucca,schidigera,Agavaceae,Gravel,2,NA,"MJV4-15-BIO-VT-6,5-2E"
"35° 14' 19.867""","-115° 47' 54.805""",NA,Larrea,tridentata,Zygophyllaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-2F"
"35° 14' 19.867""","-115° 47' 54.805""",NA,Yucca,schidigera,Agavaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-2F"
"35° 14' 19.867""","-115° 47' 54.805""",NA,Sphaeralcea,ambigua,Malvaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-2F"
"35° 14' 19.986""","-115° 47' 54.693""",NA,Plagiobothrys,jonesii,Boraginaceae,Rock,3,NA,"MJV4-15-BIO-VT-6,5-2G"
"35° 14' 19.986""","-115° 47' 54.693""",NA,Pectocarya,penicillata,Boraginaceae,Rock,1,NA,"MJV4-15-BIO-VT-6,5-2G"
"35° 14' 20.108""","-115° 47' 54.629""",NA,Yucca,schidigera,Agavaceae,Live Plant,2,NA,"MJV4-15-BIO-VT-6,5-2H"
"35° 14' 20.108""","-115° 47' 54.629""",NA,Plagiobothrys,jonesii,Boraginaceae,Live Plant,1,NA,"MJV4-15-BIO-VT-6,5-2H"
"35° 14' 20.108""","-115° 47' 54.629""",NA,Echinocereus,engelmannii,Cactaceae,Live Plant,1,NA,"MJV4-15-BIO-VT-6,5-2H"
"35° 14' 18.495""","-115° 47' 54.834""",NA,Stylocline,micropoides,Asteraceae,Rock,1,NA,"MJV4-15-BIO-VT-6,5-4A"
"35° 14' 18.366""","-115° 47' 54.913""",NA,Lepidium,densiflorum,Brassicaceae,Gravel,2,NA,"MJV4-15-BIO-VT-6,5-4B"
"35° 14' 18.366""","-115° 47' 54.913""",NA,Stylocline,micropoides,Asteraceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-4B"
"35° 14' 18.366""","-115° 47' 54.913""",NA,Plagiobothrys,jonesii,Boraginaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-4B"
"35° 14' 18.366""","-115° 47' 54.913""",NA,Pectocarya,penicillata,Boraginaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-4B"
"35° 14' 18.215""","-115° 47' 55.021""",NA,Pectocarya,penicillata,Boraginaceae,Gravel,4,NA,"MJV4-15-BIO-VT-6,5-4C"
"35° 14' 18.215""","-115° 47' 55.021""",NA,Plagiobothrys,jonesii,Boraginaceae,Gravel,2,NA,"MJV4-15-BIO-VT-6,5-4C"
"35° 14' 18.215""","-115° 47' 55.021""",NA,Dasyochloa,pulchella,Poaceae,Gravel,2,NA,"MJV4-15-BIO-VT-6,5-4C"
"35° 14' 18.063""","-115° 47' 55.068""",NA,Pectocarya,penicillata,Boraginaceae,Rock,2,NA,"MJV4-15-BIO-VT-6,5-4D"
"35° 14' 18.063""","-115° 47' 55.068""",NA,Lepidium,densiflorum,Brassicaceae,Rock,1,NA,"MJV4-15-BIO-VT-6,5-4D"
"35° 14' 17.956""","-115° 47' 55.097""",NA,Lycium,andersonii,Solanaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-4E"
"35° 14' 17.956""","-115° 47' 55.097""",NA,Cylindropuntia,ramosissima,Cactaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-4E"
"35° 14' 17.956""","-115° 47' 55.097""",NA,Dasyochloa,pulchella,Poaceae,Gravel,4,NA,"MJV4-15-BIO-VT-6,5-4E"
"35° 14' 17.956""","-115° 47' 55.097""",NA,Plagiobothrys,jonesii,Boraginaceae,Gravel,3,NA,"MJV4-15-BIO-VT-6,5-4E"
"35° 14' 17.956""","-115° 47' 55.097""",NA,Pectocarya,penicillata,Boraginaceae,Gravel,3,NA,"MJV4-15-BIO-VT-6,5-4E"
"35° 14' 17.880""","-115° 47' 55.158""",NA,Echinocereus,engelmannii,Cactaceae,Rock,1,NA,"MJV4-15-BIO-VT-6,5-4F"
"35° 14' 17.880""","-115° 47' 55.158""",NA,Larrea,tridentata,Zygophyllaceae,Rock,1,NA,"MJV4-15-BIO-VT-6,5-4F"
"35° 14' 17.880""","-115° 47' 55.158""",NA,Pectocarya,penicillata,Boraginaceae,Rock,5,NA,"MJV4-15-BIO-VT-6,5-4F"
"35° 14' 17.880""","-115° 47' 55.158""",NA,Lepidium,densiflorum,Brassicaceae,Rock,2,NA,"MJV4-15-BIO-VT-6,5-4F"
"35° 14' 17.880""","-115° 47' 55.158""",NA,Erodium,cicutarium,Geraniaceae,Rock,1,NA,"MJV4-15-BIO-VT-6,5-4F"
"35° 14' 17.880""","-115° 47' 55.158""",NA,Ephedra,viridis,Ephedraceae,Rock,1,NA,"MJV4-15-BIO-VT-6,5-4F"
"35° 14' 17.830""","-115° 47' 55.356""",NA,Plagiobothrys,jonesii,Boraginaceae,Gravel,2,NA,"MJV4-15-BIO-VT-6,5-4G"
"35° 14' 17.830""","-115° 47' 55.356""",NA,Dasyochloa,pulchella,Poaceae,Gravel,2,NA,"MJV4-15-BIO-VT-6,5-4G"
"35° 14' 17.830""","-115° 47' 55.356""",NA,Pectocarya,penicillata,Boraginaceae,Gravel,7,NA,"MJV4-15-BIO-VT-6,5-4G"
"35° 14' 17.830""","-115° 47' 55.356""",NA,Lepidium,densiflorum,Brassicaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-4G"
"35° 14' 17.732""","-115° 47' 55.485""",NA,Pectocarya,penicillata,Boraginaceae,Gravel,6,NA,"MJV4-15-BIO-VT-6,5-4H"
"35° 14' 17.732""","-115° 47' 55.485""",NA,Lepidium,densiflorum,Brassicaceae,Gravel,1,NA,"MJV4-15-BIO-VT-6,5-4H"
"35° 14' 17.732""","-115° 47' 55.485""",NA,Plagiobothrys,jonesii,Boraginaceae,Gravel,3,NA,"MJV4-15-BIO-VT-6,5-4H"
